Budget_ID,Department,Description,Amount_PHP,Fiscal_Year,Region
GAA-2024-0000000269,Department of Environment and Natural Resources (DENR),General management and supervision,700.0,2024,13.0
GAA-2024-0000000270,Department of Environment and Natural Resources (DENR),General management and supervision,500.0,2024,13.0
GAA-2024-0000000271,Department of Environment and Natural Resources (DENR),General management and supervision,1200.0,2024,13.0
GAA-2024-0000000272,Department of Environment and Natural Resources (DENR),General management and supervision,2000.0,2024,13.0
GAA-2024-0000000273,Department of Environment and Natural Resources (DENR),General management and supervision,50213.0,2024,13.0
GAA-2024-0000000274,Department of Environment and Natural Resources (DENR),General management and supervision,39641.0,2024,13.0
GAA-2024-0000000275,Department of Environment and Natural Resources (DENR),General management and supervision,4340.0,2024,13.0
GAA-2024-0000000276,Department of Environment and Natural Resources (DENR),General management and supervision,1.0,2024,13.0
GAA-2024-0000000277,Department of Environment and Natural Resources (DENR),General management and supervision,700.0,2024,13.0
GAA-2024-0000000278,Department of Environment and Natural Resources (DENR),General management and supervision,243092.0,2024,13.0
GAA-2024-0000000279,Department of Environment and Natural Resources (DENR),General management and supervision,17195.0,2024,13.0
GAA-2024-0000000280,Department of Environment and Natural Resources (DENR),General management and supervision,16755.0,2024,13.0
GAA-2024-0000000281,Department of Environment and Natural Resources (DENR),Administration of Personnel Benefits,6862.0,2024,13.0
GAA-2024-0000000282,Department of Environment and Natural Resources (DENR),Administration of Personnel Benefits,40101.0,2024,13.0
GAA-2024-0000000283,Unknown,Support to Operations,0.0,2024,
GAA-2024-0000000284,Unknown,Operations,0.0,2024,
GAA-2024-0000000285,Unknown,OO : Review and confirmation of Presidential appointments/ nominations submitted to the Commission,0.0,2024,
GAA-2024-0000000286,Unknown,PRESIDENTIAL APPOINTMENTS CONFIRMATION PROGRAM,0.0,2024,
GAA-2024-0000000287,Department of Environment and Natural Resources (DENR),Review and confirmation of appointments submitted to the Commission,78835.0,2024,13.0
GAA-2024-0000000288,Department of Environment and Natural Resources (DENR),Review and confirmation of appointments submitted to the Commission,2232.0,2024,13.0
GAA-2024-0000000289,Department of Environment and Natural Resources (DENR),Review and confirmation of appointments submitted to the Commission,2022.0,2024,13.0
GAA-2024-0000000290,Department of Environment and Natural Resources (DENR),Review and confirmation of appointments submitted to the Commission,2022.0,2024,13.0
GAA-2024-0000000291,Department of Environment and Natural Resources (DENR),Review and confirmation of appointments submitted to the Commission,558.0,2024,13.0
GAA-2024-0000000292,Department of Environment and Natural Resources (DENR),Review and confirmation of appointments submitted to the Commission,6570.0,2024,13.0
GAA-2024-0000000293,Department of Environment and Natural Resources (DENR),Review and confirmation of appointments submitted to the Commission,465.0,2024,13.0
GAA-2024-0000000294,Department of Environment and Natural Resources (DENR),Review and confirmation of appointments submitted to the Commission,6570.0,2024,13.0
GAA-2024-0000000295,Department of Environment and Natural Resources (DENR),Review and confirmation of appointments submitted to the Commission,465.0,2024,13.0
GAA-2024-0000000296,Department of Environment and Natural Resources (DENR),Review and confirmation of appointments submitted to the Commission,130.0,2024,13.0
GAA-2024-0000000297,Department of Environment and Natural Resources (DENR),Review and confirmation of appointments submitted to the Commission,3313.0,2024,13.0
GAA-2024-0000000298,Department of Environment and Natural Resources (DENR),Review and confirmation of appointments submitted to the Commission,130.0,2024,13.0
GAA-2024-0000000299,Department of Environment and Natural Resources (DENR),Review and confirmation of appointments submitted to the Commission,21389.0,2024,13.0
GAA-2024-0000000300,Department of Environment and Natural Resources (DENR),Review and confirmation of appointments submitted to the Commission,197.0,2024,13.0
GAA-2024-0000000301,Department of Environment and Natural Resources (DENR),Review and confirmation of appointments submitted to the Commission,85.0,2024,13.0
GAA-2024-0000000302,Department of Environment and Natural Resources (DENR),Review and confirmation of appointments submitted to the Commission,22690.0,2024,13.0
GAA-2024-0000000303,Department of Environment and Natural Resources (DENR),Review and confirmation of appointments submitted to the Commission,10450.0,2024,13.0
GAA-2024-0000000304,Department of Environment and Natural Resources (DENR),Review and confirmation of appointments submitted to the Commission,1050.0,2024,13.0
GAA-2024-0000000305,Department of Environment and Natural Resources (DENR),Review and confirmation of appointments submitted to the Commission,600.0,2024,13.0
GAA-2024-0000000306,Department of Environment and Natural Resources (DENR),Review and confirmation of appointments submitted to the Commission,15000.0,2024,13.0
GAA-2024-0000000307,Department of Environment and Natural Resources (DENR),Review and confirmation of appointments submitted to the Commission,319881.0,2024,13.0
GAA-2024-0000000308,Department of Environment and Natural Resources (DENR),Review and confirmation of appointments submitted to the Commission,9460.0,2024,13.0
GAA-2024-0000000309,Unknown,General Administration and Support,0.0,2024,
GAA-2024-0000000310,Department of Environment and Natural Resources (DENR),General management and supervision,444155.0,2024,13.0
GAA-2024-0000000311,Department of Environment and Natural Resources (DENR),General management and supervision,323722.0,2024,13.0
GAA-2024-0000000312,Department of Environment and Natural Resources (DENR),General management and supervision,20016.0,2024,13.0
GAA-2024-0000000313,Department of Environment and Natural Resources (DENR),General management and supervision,4656.0,2024,13.0
GAA-2024-0000000314,Department of Environment and Natural Resources (DENR),General management and supervision,4656.0,2024,13.0
GAA-2024-0000000315,Department of Environment and Natural Resources (DENR),General management and supervision,5004.0,2024,13.0
GAA-2024-0000000316,Department of Environment and Natural Resources (DENR),General management and supervision,37013.0,2024,13.0
GAA-2024-0000000317,Department of Environment and Natural Resources (DENR),General management and supervision,4170.0,2024,13.0
GAA-2024-0000000318,Department of Environment and Natural Resources (DENR),General management and supervision,37013.0,2024,13.0
GAA-2024-0000000319,Department of Environment and Natural Resources (DENR),General management and supervision,4170.0,2024,13.0
GAA-2024-0000000320,Department of Environment and Natural Resources (DENR),General management and supervision,1001.0,2024,13.0
GAA-2024-0000000321,Department of Environment and Natural Resources (DENR),General management and supervision,8792.0,2024,13.0
GAA-2024-0000000322,Department of Environment and Natural Resources (DENR),General management and supervision,1001.0,2024,13.0
GAA-2024-0000000323,Department of Environment and Natural Resources (DENR),General management and supervision,292020.0,2024,13.0
GAA-2024-0000000324,Department of Environment and Natural Resources (DENR),General management and supervision,632365.0,2024,13.0
GAA-2024-0000000325,Department of Environment and Natural Resources (DENR),General management and supervision,1110.0,2024,13.0
GAA-2024-0000000326,Department of Environment and Natural Resources (DENR),General management and supervision,72253.0,2024,13.0
GAA-2024-0000000327,Department of Environment and Natural Resources (DENR),General management and supervision,1310871.0,2024,13.0
GAA-2024-0000000328,Department of Environment and Natural Resources (DENR),General management and supervision,48152.0,2024,13.0
GAA-2024-0000000329,Department of Environment and Natural Resources (DENR),General management and supervision,760855.0,2024,13.0
GAA-2024-0000000330,Department of Environment and Natural Resources (DENR),General management and supervision,411894.0,2024,13.0
GAA-2024-0000000331,Department of Environment and Natural Resources (DENR),General management and supervision,411895.0,2024,13.0
GAA-2024-0000000332,Department of Environment and Natural Resources (DENR),General management and supervision,1065241.0,2024,13.0
GAA-2024-0000000333,Department of Environment and Natural Resources (DENR),General management and supervision,56066.0,2024,13.0
GAA-2024-0000000334,Department of Environment and Natural Resources (DENR),General management and supervision,995847.0,2024,13.0
GAA-2024-0000000335,Department of Environment and Natural Resources (DENR),General management and supervision,2299551.0,2024,13.0
GAA-2024-0000000336,Department of Environment and Natural Resources (DENR),General management and supervision,231500.0,2024,13.0
GAA-2024-0000000337,Department of Environment and Natural Resources (DENR),General management and supervision,804410.0,2024,13.0
GAA-2024-0000000338,Department of Environment and Natural Resources (DENR),General management and supervision,91230.0,2024,13.0
